444,2140
445,5605
446,8208
447,4873
448,4830
449,8914
450,92
451,8533
452,5056
453,12084
454,2578
455,5165
456,15851
457,38
458,15732
459,29633
460,37246
461,3004
462,8344
463,2668
464,2416
465,4443
466,12151
467,4175
468,7497
469,2449
470,2748
471,112
472,290
473,2429
474,4092
475,5737
476,5033
477,2925
478,8
479,10455
480,6763
481,4296
482,7415
483,5920
484,839
485,53
486,1107
487,3700
488,15132
489,3855
490,2543
491,3694
492,37
493,2824
494,4321
495,38713
496,6223
497,2356
498,899
499,111
500,1773
501,7322
502,5848
503,10410
504,6771
505,4379
506,1124
507,2034
508,7462
509,4574
510,4509
511,6328
512,699
513,18
514,506
515,1741
516,21537
517,18205
518,3421
519,7144
520,7
521,33083
522,7757
523,4809
524,5772
525,3310
526,799
527,55
528,1896
529,6468
530,2758
531,6272
532,15056
533,8398
534,63
535,1285
536,4135
537,7634
538,11972
539,3350
540,2975
541,106
542,3452
543,4231
544,5323
545,10477
546,10071
547,4470
548,150
549,6280
550,0
551,569
552,49506
553,6263
554,628
555,208
556,2064
557,41495
558,20318
559,8599
560,5650
561,4133
562,63
563,1578
564,6474
565,5761
566,8477
567,5321
568,2365
569,905
570,441
571,1465
572,6747
573,8397
574,4813
575,1641
576,88
577,2480
578,8805
579,9986
580,3945
581,23723
582,9214
583,158
584,2654
585,9417
586,7671
587,9380
588,8751
589,832
590,41
591,4346
592,9540
593,18942
594,8461
595,3198
596,4964
597,0
598,12382
599,5818
600,45575
601,2957
602,4080
603,1016
604,30
605,28
606,1371
607,2227
608,23174
609,6860
610,1560
611,49
612,1208
613,7165
614,3653
615,5587
616,3767
617,1806
618,515
619,2564
620,9386
621,8201
622,6656
623,5297
624,1911
625,0
626,2152
627,7690
628,8434
629,16734
630,21757
631,510
632,14
633,6368
634,3119
635,4985
636,4718
637,11501
638,1968
639,102
640,638
641,1452
642,3825
643,14228
644,16814
645,662
646,6
647,1711
648,10857
649,3909
650,7561
651,6172
652,4297
653,266
654,3469
655,2330
656,4608
657,8676
658,4587
659,4451
660,46
661,3411
662,3656
663,4032
664,6340
665,1776
666,4437
667,260
668,1801
669,1764
670,24784
671,32989
672,7205
673,1812
674,812
675,2368
676,4815
677,7755
678,6727
679,6409
680,11362
681,1891
682,3686
683,4784
684,4605
685,5622
686,3123
687,3695
688,242
689,1718
690,8977
691,18534
692,16073
693,6672
694,3252
695,1129
696,3320
697,10949
698,7135
699,8568
700,10248
701,1021
702,32
703,2181
704,17056
705,14819
706,7826
707,7250
708,2603
709,373
710,3222
711,1575
712,3760
713,3448
714,9403
715,4813
716,464
717,3523
718,1912
719,10025
720,2520
721,7319
722,1458
723,244
724,4699
725,13167
726,5708
727,5894
728,8655
729,30409
730,1819
731,18042
732,40506
733,7261
734,10579
735,14043
736,88814
737,232
738,4008
739,17943
740,4575
741,5870
742,8757
743,2116
744,47
745,1828
746,3338
747,24151
748,1233
749,42
750,64
751,15
752,2124
753,4688
754,5981
755,4185
756,11813
757,1757
758,554
759,2831
760,5857
761,14174
762,13199
763,5286
764,1343
765,359
766,2522
767,35849
768,3880
769,4482
770,10701
771,21597
772,719
773,6285
774,7266
775,6230
776,7473
777,9329
778,2474
779,81
780,6
781,1016
782,1208
783,565
784,5672
785,112
786,997
787,525
788,3762
789,308525
790,5918
791,5557
792,3021
793,29
794,2195
795,6153
796,4820
797,4819
798,40631
799,45047
800,1748
801,66
802,1370
803,8591
804,7453
805,11415
806,2135
807,781
808,2500
809,7831
810,16635
811,6789
812,19930
813,5260
814,379
815,3271
816,9154
817,651
818,6822
819,9881
820,2284
821,116
822,3734
823,7187
824,12960
825,5462
826,2779
827,1119
828,153
829,3617
830,5698
831,4158
832,8374
833,3632
834,3559
835,39
836,1452
837,4580
838,7423
839,13495
840,3929
841,5060
842,17
843,3096
844,11022
845,4421
846,6129
847,6812
848,1761
849,2293
850,2310
851,5705
852,6811
853,8218
854,4640
855,5032
856,147
857,4363
858,7558
859,8324
860,10386
861,3011
862,1003
863,343
864,3427
865,9853
866,8769
867,10224
868,2921
869,0
870,10521
871,9972
872,5117
873,6675
874,34071
875,23757
876,403
877,224
878,2792
879,3575
880,4277
881,4807
882,11618
883,12954
884,69
885,3739
886,11181
887,16203
888,10861
889,7819
890,4849
891,106
892,4517
893,7124
894,9331
895,8051
896,6936
897,1997
898,383
899,2694
900,17869
901,2393
902,7757
903,2279
904,1777
905,391
906,2760
907,12767
908,2878
909,3398
910,4983
911,5924
912,20
913,22
914,10880
915,8620
916,7746
917,4204
918,7149
919,67
920,2385
921,6027
922,4209
923,8247
924,10234
925,390
926,237
927,1629
928,3889
929,3602
930,8531
931,12019
932,1264
933,233
934,3394
935,4212
936,4831
937,9169
938,6661
939,3173
940,698
941,3556
942,6833
943,2962
944,5137
945,6311
946,3933
947,0
948,1305
949,6375
950,9292
951,4486
952,4902
953,3388
954,1983
955,11357
956,15539
957,8145
958,5447
959,4720
960,2861
961,134
962,2119
963,6415
964,7134
965,8639
966,35317
967,3000
968,5
969,5914
970,15992
971,10573
972,1159
973,31208
974,10572
975,1902
976,4242
977,8780
978,7276
979,6280
980,5100
981,2674
982,581
983,4972
984,6801
985,5472
986,6748
987,7375
988,3387
989,477
990,2044
991,10919
992,9912
993,11674
994,4199
995,1490
996,439
997,3971
998,6171
999,8044
1000,9491
1001,8209
1002,2578
1003,0
1004,1880
1005,59212
1006,5220
1007,6475
1008,4353
1009,4019
1010,278
1011,1870
1012,8001
1013,7301
1014,22158
1015,6135
1016,5189
1017,1185
1018,1953
1019,8254
1020,10381
1021,13901
1022,6257
1023,4747
1024,17
1025,5210
1026,10760
1027,4981
1028,7540
1029,13830
1030,2728
1031,4
1032,769
1033,5748
1034,10493
1035,8843
1036,5028
1037,11833
1038,492
1039,7367
1040,8867
1041,13869
1042,7694
1043,4519
1044,452
1045,1005
1046,2051
1047,6993
1048,9873
1049,7421
1050,4432
1051,2768
1052,2151
1053,2460
1054,4844
1055,5231
1056,9486
1057,9510
1058,2826
1059,35
1060,8904
1061,11948
1062,3888
1063,14530
1064,11114
1065,2263
1066,217
1067,5913
1068,12150
1069,8463
1070,65898
1071,7100
1072,4628
1073,381
1074,12612
1075,6823
1076,6428
1077,7986
1078,6190
1079,2029
1080,1198
1081,4952
1082,2646
1083,8107
1084,6688
1085,6952
1086,9084
1087,793
1088,3027
1089,5127
1090,195408
1091,2302
1092,8700
1093,2595
1094,586
1095,4154
1096,6744
1097,3472
1098,4856
1099,3808
1100,3353
1101,2446
1102,18562
1103,11404
1104,7591
1105,10153
1106,12175
1107,8945
1108,0
1109,8555
1110,11220
1111,14163
1112,8360
1113,923
1114,437
1115,2015
1116,16432
1117,11391
1118,4509
1119,14570
1120,10952
1121,5371
1122,4518
1123,4322
1124,11811
1125,200228
1126,6516
1127,4846
1128,6073
1129,62
1130,2779
1131,7226
1132,9315
1133,9604
1134,7689
1135,17652
1136,0
1137,2541
1138,8565
1139,6236
1140,26398
1141,11404
1142,1614
1143,196
1144,948
1145,0
1146,3186
1147,7746
1148,3226
1149,1499
1150,407
1151,432
1152,116
1153,2647
1154,5640
1155,8566
1156,4363
1157,1742
1158,2841
1159,9766
1160,8524
1161,5585
1162,9153
1163,3816
1164,628
1165,2347
1166,7607
1167,7390
1168,4902
1169,11435
1170,3470
1171,241
1172,943
1173,4703
1174,6291
1175,8262
1176,23775
1177,2278
1178,247
1179,10425
1180,13060
1181,20417
1182,6392
1183,16499
1184,3174
1185,471
1186,4528
1187,4565
1188,8228
1189,6856
1190,17433
1191,5365
1192,47
1193,6338
1194,8392
1195,6636
1196,36091
1197,16071
1198,12254
1199,649
1200,751
1201,5212
1202,21928
1203,7075
1204,33081
1205,2093
1206,5761
1207,4549
1208,7070
1209,8817
1210,12560
1211,9423
1212,2571
1213,1264
1214,4112
1215,95987
1216,3441
1217,5419
1218,8671
1219,2379
1220,366
1221,3267
1222,8994
1223,11476
1224,5051
1225,6156
1226,1151
1227,506
1228,4067
1229,7211
1230,6966
1231,11260
1232,7875
1233,3117
1234,386
1235,2534
1236,15112
1237,5354
1238,40897
1239,161838
1240,58675
1241,1028
1242,3946
1243,12989
1244,10072
1245,18306
1246,9616
1247,1310
1248,425
1249,4964
1250,16324
1251,10405
1252,14884
1253,7993
1254,2945
1255,1214
1256,5307
1257,22676
1258,23568
1259,12736
1260,12741
1261,24143
1262,18333
1263,19698
1264,70605
1265,154793
1266,90888
1267,110837
1268,61305
1269,574
1270,1762
1271,160464
1272,93638
1273,107385
1274,67986
1275,23302
1276,299
1277,12725
1278,163636
1279,52937
1280,107108
1281,64439
1282,72275
1283,40154
1284,22998
1285,74756
1286,111121
1287,100460
1288,52433
1289,23041
1290,356
1291,59914
1292,111917
1293,190672
1294,24487
1295,48300
1296,2360
1297,746
1298,730
1299,44157
1300,86340
1301,200346
1302,46762
1303,24043
1304,15088
1305,26320
1306,52751
1307,73442
1308,10314
1309,32402
1310,41417
1311,23320
1312,89352
1313,70882
1314,26487
1315,30962
1316,17580
1317,27828
1318,121
1319,25081
1320,29839
1321,29222
1322,41840
1323,51853
1324,27982
1325,847
1326,52512
1327,49481
1328,26059
1329,117172
1330,143993
1331,66417
1332,44
1333,162355
1334,99722
1335,76586
1336,125673
1337,23984
1338,226
1339,20
1340,2222
1341,8810
1342,6571
1343,4638
1344,12209
1345,3369
1346,14
1347,4308
1348,7834
1349,5773
1350,9975
1351,11253
1352,2722
1353,1339
1354,7502
1355,7213
1356,7518
1357,10228
1358,10087
1359,2197
1360,455
1361,98332
1362,116918
1363,12870
1364,9554
1365,20474
1366,2683
1367,329
1368,3260
1369,7345
1370,5630
1371,8955
1372,9394
1373,4908
1374,774
1375,5902
1376,11465
1377,7879
1378,5211
1379,32520
1380,5012
1381,445
1382,5600
1383,12361
1384,8847
1385,33781
1386,12388
1387,3123
1388,298
1389,6110
1390,6635
1391,18090
1392,8425
1393,8720
1394,3404
1395,1190
1396,1580
1397,7596
1398,16863
1399,9663
1400,12064
1401,4473
1402,661
1403,9682
1404,6203
1405,10759
1406,3803
1407,9239
1408,5386
1409,726
1410,6166
1411,13819
1412,4577
1413,6964
1414,10733
1415,7513
1416,736
1417,15757
1418,7989
1419,3700
1420,6125
1421,6625
1422,2689
1423,702
1424,8049
1425,12382
1426,9359
1427,10287
1428,4678
1429,5993
1430,309
1431,4790
1432,6736
1433,8101
1434,11965
1435,6024
1436,3482
1437,369
1438,783
1439,10505
1440,19537
1441,14048
1442,7301
1443,1893
1444,776
1445,3998
1446,6940
1447,3400
1448,7457
1449,4242
1450,9123
1451,100
1452,3986
1453,6624
1454,14879
1455,3326
1456,8777
1457,1160
1458,411
1459,3904
1460,6232
1461,13562
1462,28689
1463,5391
1464,4212
1465,443
1466,3413
1467,8486
1468,9654
1469,6069
1470,10237
1471,1526
1472,389
1473,3061
1474,6582
1475,6130
1476,7460
1477,6101
1478,2589
1479,237
1480,3563
1481,9224
1482,4597
1483,1930
1484,127
1485,943
1486,6
1487,5482
1488,6117
1489,5576
1490,14380
1491,9341
1492,34295
1493,791
1494,7209
1495,7361
1496,7010
1497,11144
1498,12054
1499,13895
1500,300
1501,8440
1502,5443
1503,8593
1504,7717
1505,4404
1506,3027
1507,498
1508,9825
1509,5041
1510,465
1511,1269
1512,2974
1513,1242
1514,412
1515,3486
1516,3339
1517,186
1518,2559
1519,6732
1520,624
1521,890
1522,3003
1523,4258
1524,6860
1525,7194
1526,7078
1527,3377
1528,192
1529,6833
1530,7166
1531,4516
1532,7671
1533,5735
1534,3045
1535,450
1536,2557
1537,5400
1538,6405
1539,6345
1540,7233
1541,3805
1542,196
1543,2065
1544,13370
1545,11105
1546,11150
1547,6225
1548,3174
1549,445
1550,9611
1551,6986
1552,11381
1553,8995
1554,5464
1555,1912
1556,448
1557,3356
1558,5044
1559,4449
1560,8576
1561,7975
1562,3004
1563,269
1564,1425
1565,8379
1566,6857
1567,10318
1568,8934
1569,5103
1570,950
1571,2362
1572,5979
1573,9470
1574,6942
1575,5162
1576,3519
1577,874
1578,4853
1579,8124
1580,7647
1581,10252
1582,12144
1583,1686
1584,1564
1585,21982
1586,14920
1587,6312
1588,6776
1589,3681
1590,4717
1591,687
1592,4211
1593,12266
1594,12272
1595,38662
1596,6833
1597,2090
1598,2248
1599,14045
1600,19372
1601,6967
1602,5939
1603,7819
1604,2978
1605,2144
1606,3562
1607,4476
1608,8462
1609,10298
1610,10369
1611,1670
1612,2146
1613,3952
1614,6204
1615,8047
1616,5388
1617,4671
1618,104234
1619,1150
1620,6874
1621,9133
1622,8604
1623,6071
1624,5589
1625,2239
1626,228
1627,8350
1628,14026
1629,16068
1630,7780
1631,7665
1632,5825
1633,358
1634,7009
1635,5449
1636,7287
1637,7671
1638,40797
1639,2336
1640,509
1641,3072
1642,4658
1643,6098
1644,11394
1645,4597
1646,4403
1647,367
1648,2713
1649,6413
1650,18117
1651,31137
1652,7451
1653,1548
1654,56
1655,1475
1656,10242
1657,7493
1658,7629
1659,2852
1660,3546
1661,172
1662,267
1663,5708
1664,42428
1665,7301
1666,9366
1667,2247
1668,114
1669,5643
1670,14367
1671,9329
1672,15118
1673,59245
1674,5035
1675,269
1676,8621
1677,18594
1678,8023
1679,6964
1680,10654
1681,3818
1682,190
1683,6898
1684,9558
1685,6235
1686,13881
1687,9597
1688,8895
1689,70
1690,7071
1691,13889
1692,6324
1693,12206
1694,5013
1695,4213
1696,468
1697,2908
1698,4081
1699,9672
1700,4404
1701,983
1702,391
1703,77
1704,2363
1705,8318
1706,10659
1707,5634
1708,6798
1709,4440
1710,989
1711,3601
1712,10608
1713,7979
1714,17115
1715,7363
1716,9176
1717,374
1718,4525
1719,9380
1720,14454
1721,9326
1722,8917
1723,2676
1724,3406
1725,5959
1726,26590
1727,9045
1728,10088
1729,13009
1730,4803
1731,517
1732,8400
1733,30405
1734,9258
1735,8968
1736,6172
1737,4913
1738,1963
1739,7884
1740,9068
1741,6130
1742,10841
1743,5822
1744,5344
1745,2264
1746,4139
1747,14889
1748,5539
1749,4762
1750,5880
1751,2295
1752,335
1753,2600
1754,3572
1755,3417
1756,5516
1757,5068
1758,2879
1759,16
1760,6139
1761,5996
1762,7269
1763,8864
1764,1623
1765,47
1766,46
1767,190
1768,1374
1769,10653
1770,8430
1771,4929
1772,1399
1773,1011
1774,5053
1775,6189
1776,4452
1777,8322
1778,20675
1779,2961
1780,418
1781,3618
1782,10145
1783,11818
1784,8517
1785,7264
1786,1312
1787,271
1788,5610
1789,5465
1790,8121
1791,3929
1792,3335
1793,1078
1794,391
1795,3334
1796,6625
1797,4192
1798,7179
1799,2351
1800,619
1801,340
1802,3741
1803,9252
1804,5441
1805,8904
1806,7549
1807,845
1808,702
1809,4364
1810,13546
1811,8738
1812,7975
1813,2577
1814,1928
1815,1288
1816,4046
1817,5437
1818,3606
1819,5738
1820,7706
1821,1085
1822,38
1823,1971
1824,5439
1825,3870
1826,3160
1827,6421
1828,1452
1829,468
1830,3787
1831,11820
1832,6390
1833,3499
1834,4256
1835,1830
1836,111
1837,5151
1838,18986
1839,5843
1840,7409
1841,5316
1842,2764
1843,103
1844,3824
1845,5372
1846,4432
1847,1454
1848,830
1849,39
1850,33
1851,18431
1852,5383
1853,10386
1854,6673
1855,10328
1856,3894
1857,613
1858,6116
1859,6653
1860,5767
1861,7839
1862,9375
1863,1327
1864,1084
1865,2065
1866,8741
1867,6086
1868,10580
1869,3425
1870,303
1871,61
1872,2740
1873,3831
1874,4079
1875,860
1876,83
1877,0
1878,2
1879,2288
1880,2281
1881,4465
1882,430
1883,9
1884,265
1885,26
1886,740
1887,4261
1888,7440
1889,3125
1890,5294
1891,2579
1892,142
1893,4034
1894,5229
1895,6912
1896,5399
1897,9463
1898,3457
1899,1032
1900,777
1901,3059
1902,7622
1903,5713
1904,4012
1905,5579
1906,551
1907,6659
1908,6703
1909,4760
1910,5608
1911,1625
1912,3258
1913,1376
1914,4583
1915,6922
1916,4320
1917,8164
1918,6576
1919,1579
1920,115
1921,6740
1922,4107
1923,4881
1924,3173
1925,4316
1926,3414
1927,170
1928,1981
1929,3599
1930,5347
1931,5204
1932,2725
1933,3730
1934,428
1935,6470
1936,9268
1937,5105
1938,4286
1939,5124
1940,1522
1941,946
1942,2443
1943,5601
1944,6204
1945,5536
1946,6700
1947,4898
1948,717
1949,1769
1950,4916
1951,9246
1952,8280
1953,5761
1954,2628
1955,357
1956,3760
1957,7383
1958,6704
1959,2730
1960,8189
1961,3102
1962,2043
1963,5455
1964,4351
1965,3658
1966,5269
1967,2198
1968,839
1969,6
1970,2057
1971,5467
1972,3336
1973,3397
1974,9022
1975,1015
1976,56
1977,2443
1978,2609
1979,4337
1980,3714
1981,7149
1982,2080
1983,168
1984,1625
1985,4836
1986,7168
1987,3218
1988,2963
1989,1674
1990,101
1991,4060
1992,9622
1993,5440
1994,2374
1995,5815
1996,615
1997,830
1998,1959
1999,3187
2000,18328
2001,10193
2002,3373
2003,1170
2004,904
2005,6211
2006,2262
2007,7507
2008,3677
2009,3210
2010,1943
2011,19
2012,2114
2013,4494
2014,6277
2015,15630
2016,3128
2017,1687
2018,61
2019,4377
2020,4194
2021,7383
2022,6468
2023,7204
2024,2457
2025,778
2026,1317
2027,5275
2028,4630
2029,3650
2030,5728
2031,33
2032,0
2033,527
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
